doc_id,relative_filename,byte_size,sha256,source_role
41381_2421406272_0646-01460,41381_2421406272_0646-01460.jpg,1226821,1384fad6bed5faa0a3843fbe476f14b964fbd23417bac566e50dba88376737fc,source_document_jpeg
41381_2421406272_0647-03145,41381_2421406272_0647-03145.jpg,1079890,f9877bbd7c95a1f0c9ffe0ae139f9afe27f581c8e6b8155ecdee6bf056e2ec57,source_document_jpeg
41381_2421406272_0649-01481,41381_2421406272_0649-01481.jpg,1142782,0fd88b8162e33451ca6a9606ebf6324260eb3fe3b4b61bf7ecf6b927c7580b83,source_document_jpeg
41381_2421406272_0649-02381,41381_2421406272_0649-02381.jpg,1201608,c9e040d4880884245b1a4c033db4837032b110937a9ccd379fb44e56b2acacd2,source_document_jpeg
41381_2421406272_0649-02705,41381_2421406272_0649-02705.jpg,1242926,4b9b7912f1f74f139db43a8cb08f2b39818faf15d30c48b820f7855a621f6085,source_document_jpeg
41381_2421406272_0651-00985,41381_2421406272_0651-00985.jpg,1097428,8ac945d91dd57715ce356685aef99e3380ba01e41651166eedacf85161603dac,source_document_jpeg
41381_2421406272_0652-03066,41381_2421406272_0652-03066.jpg,1129923,01990e18ec11b2af50081e3b1cd69ac71240b34e428ec99853b672735b8a0ae0,source_document_jpeg
41381_2421406272_0653-00040,41381_2421406272_0653-00040.jpg,1289373,1af3b7e3d8c8cca6b5e750ad2e84ef3bdb758f0d1c0f1eb44426b8e8fefcb98b,source_document_jpeg
41381_2421406272_0655-00472,41381_2421406272_0655-00472.jpg,1235241,09a8e3a57eba42c9969282eb3fd9c80c82a7da8b290920f1be24a9cd716ccf96,source_document_jpeg
41381_2421406272_0661-01467,41381_2421406272_0661-01467.jpg,1054274,79c7046ff1a195dbf8e18e6bd67818e48c00e5fd0b9c03d22c41be32ec663d9a,source_document_jpeg
41381_2421406272_0662-00327,41381_2421406272_0662-00327.jpg,1184249,1346f4be42aced82af3d19ec0c681ad3ab56113c6db79ca7603332b77baac70e,source_document_jpeg
41381_2421406272_0662-00942,41381_2421406272_0662-00942.jpg,899844,2759a8f8a9e8c478a35177f265ad1c6411abb4ac326ef57ab762958d08a00dbe,source_document_jpeg
41381_2421406272_0662-01253,41381_2421406272_0662-01253.jpg,1117528,9b05eaa41673304c21e2a691b635ee5757b1bffc45fdd7b268990c6e3b3311f0,source_document_jpeg
41381_2421406272_0663-00847,41381_2421406272_0663-00847.jpg,1197091,7c9685d1782b542428521a808a82048e0afc9f6f593d77b571f433198d61ff38,source_document_jpeg
41381_2421406272_0664-00833,41381_2421406272_0664-00833.jpg,1236848,88087cd9f853e3d4553fefafc09b40ef19b499fe6276a913a12bda58774f8913,source_document_jpeg
41381_2421406272_0666-01211,41381_2421406272_0666-01211.jpg,1157986,ce969133a976d21c6d8d480a6164e5de304326dce3d39020e4713548ce521c79,source_document_jpeg
41381_2421406274_0572-04405,41381_2421406274_0572-04405.jpg,1057601,41640487cff5c974ad0a6bcbe815177b1afd7fd75c603c8591e666f08d4fb6e4,source_document_jpeg
41381_2421406274_0576-00544,41381_2421406274_0576-00544.jpg,1034920,d4e98a66a1fda586a57e158997babf3830178a5b3320f568d33f9f61e83126db,source_document_jpeg
41381_2421406274_0576-01942,41381_2421406274_0576-01942.jpg,1022675,68768f24b9aaf1fd483f33864196343fd8b3b92baf14bc7a2120f31f4e4fa7c5,source_document_jpeg
41381_2421406274_0577-02690,41381_2421406274_0577-02690.jpg,1009208,e33946748a8e487b6846dfec4827e11af55fcec78d2bb9750601996be15d3d80,source_document_jpeg
41381_2421406274_0579-02966,41381_2421406274_0579-02966.jpg,1178223,15b163c4ad0c5d34557e229d82791ff0fe6bca541b005a01584b3dc31b3b4737,source_document_jpeg
41381_2421406274_0580-02498,41381_2421406274_0580-02498.jpg,1182781,1b8bb6af825486a6c963563c658feed0a21b733e6086db96f6cfe6e133918169,source_document_jpeg
41381_2421406274_0581-00929,41381_2421406274_0581-00929.jpg,1155649,37d1a6e77347cac665d458cf5f3d32ea9608e234612173d385026793ccb8749f,source_document_jpeg
41381_2421406274_0583-03348,41381_2421406274_0583-03348.jpg,1051248,c181db13403a1b2f7c7a0822bdd418d3f4d490b3396e8a826e703d7e24f9d3cb,source_document_jpeg
41381_2421406274_0585-02365,41381_2421406274_0585-02365.jpg,1166195,d612da59e6f36c1f2e683d9727402173f242eb235a69f67f2dac3ac9e94116aa,source_document_jpeg
41381_2421406274_0586-02183,41381_2421406274_0586-02183.jpg,1107156,47a1258dae65f128121a4850334a9b2b587bf2a991bd7a38d6dced5759146fb3,source_document_jpeg
41381_2421406274_0588-00638,41381_2421406274_0588-00638.jpg,1327824,e2418d12171c749b979c2e180f1df537e020dc971869e13d73f3743afce5f573,source_document_jpeg
41381_2421406274_0588-03356,41381_2421406274_0588-03356.jpg,1211083,40983e5365b676ba12c8a615f242ce531270ebde27b7569470beafa64851bcbd,source_document_jpeg
41381_2421406274_0590-00757,41381_2421406274_0590-00757.jpg,1073049,0a5d70a74d14c7311fd62137e9ec7546b45fcc6e1c482ba7bbbf72de3edc7a53,source_document_jpeg
41381_2421406274_0591-01245,41381_2421406274_0591-01245.jpg,1214937,14deaae787d41bd26025ab6717f1c2ffbf71eb144486aa03decce9ccd8cc524e,source_document_jpeg
41381_2421406274_0592-00549,41381_2421406274_0592-00549.jpg,1196636,a3f9b23b1d882f03acdccc10532ebaca1f3090de993fc4e9e610c05f3e052811,source_document_jpeg
41381_2421406274_0592-01759,41381_2421406274_0592-01759.jpg,1139431,0234be24531b9141e5fab49720a7a3e82bd0df4fa08f3ba5b3cdc62d301c202a,source_document_jpeg
41381_2421406274_0593-02482,41381_2421406274_0593-02482.jpg,1100124,17154b2d3af1ca52f1c165a67bd5f1e50cd746920afed01006c02bbf0e005713,source_document_jpeg
41381_2421406274_0600-01510,41381_2421406274_0600-01510.jpg,1197836,9922d0786dcf74f30ce04f5e66c6a0f0706e3a78a58d88a369798ae87ceab305,source_document_jpeg
41381_2421406274_0600-02839,41381_2421406274_0600-02839.jpg,1235546,c27f48b90e73c9734824b6a5b8d8b0d7572c32a180ee0fdd8e1db225d96f05e2,source_document_jpeg
41381_2421406274_0602-01656,41381_2421406274_0602-01656.jpg,1194107,24207ee56f498608234fc852313777c4929ea4f84f7c9c48d78a8f39e26dddee,source_document_jpeg
41381_2421406274_0602-02183,41381_2421406274_0602-02183.jpg,1244560,2c3a7128769de97c14ea4c9ca01723657a45d52409f13a3db423b5d1ba665d80,source_document_jpeg
41381_2421406274_0603-01105,41381_2421406274_0603-01105.jpg,1180633,f13466d07d6b05f06ccdf8f7c0a2e78010e090fa73fdf16fb88aa71d883ae051,source_document_jpeg
41381_2421406274_0603-01849,41381_2421406274_0603-01849.jpg,1198325,b7fd9597a17a7658887a4013e9344394ec5dbc13ef0f4c43b27f8cee4156b272,source_document_jpeg
41381_2421406274_0608-02256,41381_2421406274_0608-02256.jpg,1194882,085abb072cb1576f20da26368bc3727bb2224d0d921d90759c171fa3141a9aef,source_document_jpeg
41381_2421406274_0609-01001,41381_2421406274_0609-01001.jpg,1180129,db42d80263dc68c8119267b5ad63c89532ae864a592c4c55ce2e9ebc6ee8d18b,source_document_jpeg
41381_2421406274_0610-00746,41381_2421406274_0610-00746.jpg,1207802,513bf6071fa310145317790954e712fde47145797883b425ddd9cd38ab715ee0,source_document_jpeg
41381_2421406274_0610-02855,41381_2421406274_0610-02855.jpg,1183756,3abeef2a3ac17f348700f523553e836e0f3e3faac3c5539b48c403532f0c9967,source_document_jpeg
41381_2421406274_0612-01815,41381_2421406274_0612-01815.jpg,1090854,cfc006e5dcac7e199f939b8bea152ff7dd732ce1db5fefc43ac0be6a75da0b18,source_document_jpeg
41381_2421406274_0613-01488,41381_2421406274_0613-01488.jpg,1207009,2bfcf8b821657ce087f57225d05e3f51eb697b8d1ffea83095f07addb18eb961,source_document_jpeg
41381_2421406274_0615-02420,41381_2421406274_0615-02420.jpg,1342693,5b7bb335e5bf05c5ecaac493c9037269301ecce21681c64865f7a4fc2a138b0b,source_document_jpeg
41381_2421406274_0615-02742,41381_2421406274_0615-02742.jpg,1264580,bbf3feb3e5ee9a7ebbfb83898bcb29c1094a777c7de836da172a7641c7b8a1f0,source_document_jpeg
41381_2421406274_0774-00705,41381_2421406274_0774-00705.jpg,825465,7435fc2d32f99b2d435319a44d40fe2976e0eb1c807f4fb34d56438c400ef7f5,source_document_jpeg
41381_2421406274_0776-00432,41381_2421406274_0776-00432.jpg,833350,eac50c4a4b8a9f23ddb1bc375c936c2cb61fecc95184d9871f367eec8d7162d5,source_document_jpeg
41381_2421406274_0781-04366,41381_2421406274_0781-04366.jpg,844160,276e1ebfc94555d0916f4a62f6e20c6613951c0e8cb978f86e68577241d98c1a,source_document_jpeg
41381_620305176_0784-00898,41381_620305176_0784-00898.jpg,769885,bacd2e95133e5e7b9ac25bd16298b1cde804086fa8ee9460a4f180904e319baf,source_document_jpeg
41381_620305176_0789-03143,41381_620305176_0789-03143.jpg,801287,eeec25c68229ffb8e5c2174d2478dc82c9cb6c2cd3aa5e99ca8e40c9edd2e63e,source_document_jpeg
41381_620305176_0790-00683,41381_620305176_0790-00683.jpg,850368,d5958f6649b50c6dadc2d28a9f23eb011ac03bfd2c7ecfe4a5340a4fd045553c,source_document_jpeg
41381_620305176_0790-01568,41381_620305176_0790-01568.jpg,940490,0b426df642d51e8fdf4d18f9886747a0f1a4c83f1afdf8df7e17e6cc42daaede,source_document_jpeg
41381_620305176_0790-02924,41381_620305176_0790-02924.jpg,849294,b5b071d6f000cbc328cc4c5e42da7233aaa7145d716541e77b33585d2ac2e71d,source_document_jpeg
41381_620305176_0793-00467,41381_620305176_0793-00467.jpg,700176,45148e413327ee753ffdc16697460bfd7ae3a42ba877c7ff45aee569e40b8ff7,source_document_jpeg
41381_620305176_0795-03028,41381_620305176_0795-03028.jpg,1032706,6de6866543d7a1cf8f5eba92a7a329f02a1b847eb9c7aed0a836859ec19b54e4,source_document_jpeg
41381_620305176_0799-00517,41381_620305176_0799-00517.jpg,1125654,a68c8e370cfa8ddc53cbf7e7425e9b0cadaee49af6c54d577fa6617ce79a617e,source_document_jpeg
41381_620305176_0801-01873,41381_620305176_0801-01873.jpg,1109619,10a7e382e9a548749cfb9642c3f0a9d2a1a976c2d70727269eb85ce949ba8226,source_document_jpeg
41381_620305176_0805-00986,41381_620305176_0805-00986.jpg,1032590,623e6a8019664ed3d997534871b4c1e60b7e2312ebf73897f9ad60a114fa0c94,source_document_jpeg
41381_620305176_0806-03040,41381_620305176_0806-03040.jpg,806037,1c832c7766559e16d289afaea03b47b2acfffbc145f27f0f900f83b6af053469,source_document_jpeg
41381_620305176_0806-03447,41381_620305176_0806-03447.jpg,986057,befab5b033f97f3f68d399389d610e87cffa3fccd37f820a70f223fc63e3dbd4,source_document_jpeg
41381_620305176_0809-02567,41381_620305176_0809-02567.jpg,913859,220d9a460dd069df06fb1837404ada18fa2a4524dca217f82a12c99ea2a7b6fd,source_document_jpeg
41381_620305176_0809-02778,41381_620305176_0809-02778.jpg,938310,ac6ecb85af269ffc9ec1072e330b9b662c5f14559dec289d7ed59c92e1985477,source_document_jpeg
41381_620305176_0810-02613,41381_620305176_0810-02613.jpg,1043504,7770a64b1e57baaf317ce10e4d167e0b87a4165a55e1617fee4689ef1d9784e0,source_document_jpeg
41381_620305176_0814-02659,41381_620305176_0814-02659.jpg,1128970,e60f3d889a158776e709ff33a9f7a1ab46b550f69b0d4f822685f526e38edc0a,source_document_jpeg
41381_620305176_0816-03180,41381_620305176_0816-03180.jpg,929474,0ba385325447d0d9fea96c2c478257904672081496b64ba19e342446850ba9dd,source_document_jpeg
41381_620305176_0819-00865,41381_620305176_0819-00865.jpg,1165149,1f8dd04d041d4e34e40a6284e8b417f49ac047c28ea583c1f2e37074293d6917,source_document_jpeg
41381_620305176_0820-02085,41381_620305176_0820-02085.jpg,1171035,8c8cc28452c580a075a155c0a73e94299200b5f67597ba8c7ebd0bf3ff0e869b,source_document_jpeg
41381_620305176_0820-02633,41381_620305176_0820-02633.jpg,1251082,6d48eb81035551d28569676c701640ad26ada8cc7ae45aa506e6d3f828c04698,source_document_jpeg
41381_620305176_0827-03173,41381_620305176_0827-03173.jpg,1258098,86b12db3136143a9405f5508d1b00ef428e7d33b4c9ab315bdcf248c14c7766a,source_document_jpeg
41381_620305176_0827-03604,41381_620305176_0827-03604.jpg,1183510,ca26f3d5409d79a9bb52de9155ac21973f20e7a73ea0848bdac2f9f78ebd77d4,source_document_jpeg
41381_620305176_0830-03014,41381_620305176_0830-03014.jpg,1390219,4680528592372f84f80f64da9a81aace51ccf904deeeeaf41248df1fd2973baf,source_document_jpeg
41381_620305176_0831-03205,41381_620305176_0831-03205.jpg,1235998,9b11311be0422762d6f9516992ccf91dd7553b297ed059d1ef1e6d0e11bd9272,source_document_jpeg
41381_620305176_0833-02077,41381_620305176_0833-02077.jpg,1224261,5f138ba87a007e8490a54b4542db661e2ce91bcd7263e90a44d22ab21d6c4f17,source_document_jpeg
41381_620305176_0833-03229,41381_620305176_0833-03229.jpg,1210356,9b29aa9a010ba034186d91c8c53b3a047ca617d2600dbd262ee4db1f150fd2b1,source_document_jpeg
41381_620305176_0835-00244,41381_620305176_0835-00244.jpg,1268216,eec48f4fc70a2e87a3dd7e1df53fa8edd25c24becf8eb89ad83175f8e8f55fee,source_document_jpeg
41381_620305176_0836-03197,41381_620305176_0836-03197.jpg,1251092,340ff3ec608d9cbb771ecb4207503679ce5a8fd876778fc484d74f3bd1207fd1,source_document_jpeg
41381_620305176_0837-01765,41381_620305176_0837-01765.jpg,1319337,b1be19bfb931df507a309185c8123f4254ec02f42e6ed5e832aefb59f3a9422f,source_document_jpeg
41381_620305176_0837-02468,41381_620305176_0837-02468.jpg,1266850,eafe81ab17157188ba8b710f723fd24be6ae06a7c99b586e84f53463cad2229a,source_document_jpeg
41381_620305176_0840-00921,41381_620305176_0840-00921.jpg,1196040,7d24f5f9ead34435d522c6e59d529b181b8337d2e0169f2cd6261492b021a877,source_document_jpeg
41381_620305176_0846-01835,41381_620305176_0846-01835.jpg,1126066,5b7c6b24b0b9fe54edac9b694a25530a81e9c3478362ab7af7269d3a7f615ccb,source_document_jpeg
41381_620305176_0846-01908,41381_620305176_0846-01908.jpg,1190261,56f8e12130d0a0f5aa77d376babd4a9a46cfd0a0426ca6feaa85506429e665bc,source_document_jpeg
41381_620305176_0849-01144,41381_620305176_0849-01144.jpg,1173412,252bf705c9e1e543b0c4c0f1997c159c91151d3805dd30dbd1074eb4b072db63,source_document_jpeg
41381_620305176_0851-00914,41381_620305176_0851-00914.jpg,1172949,4225a8aef5a921bcb1c1ea8e75bcb76ab056a397e6e2cf4e28095f897e6c59d8,source_document_jpeg
41381_620305176_0853-00735,41381_620305176_0853-00735.jpg,1098520,2587d4350bc93d7500fc24c6714a360fe8c258b1d947a652465c90af1b84927c,source_document_jpeg
41381_620305176_0853-02537,41381_620305176_0853-02537.jpg,1177091,af0ac2e7a6fdb29e0ee4f8a16818d06e54053f75621345a5024e34c2a2021ebb,source_document_jpeg
41381_620305176_0856-00842,41381_620305176_0856-00842.jpg,1279682,727751e3d852e4958f0279152c5f4e5a3aa9bf0c40bf876d2a71816861c648cd,source_document_jpeg
41381_622204_0904-02372,41381_622204_0904-02372.jpg,618046,d8f248bb58ed572fb457ed04b1e8c71a078a82e66998fe6618d323f9e7bfdb12,source_document_jpeg
41381_622204_0905-01108,41381_622204_0905-01108.jpg,1300546,08891cee786130276afbc67378be9d6615d459ac39c65186eb1758fec3c5c016,source_document_jpeg
41381_622204_0908-02820,41381_622204_0908-02820.jpg,1225517,1252039902abf1e27e37c576c81534f12442f5219157f1a36eef27f87c7bd347,source_document_jpeg
41381_622204_0910-01100,41381_622204_0910-01100.jpg,1180652,788001b5d3add76acfaf37781dbb52f850ab0e974912740b07e53e0b3ddd4476,source_document_jpeg
41381_622204_0910-02572,41381_622204_0910-02572.jpg,1134700,67c1cf9abbbbe367bcc4313e853a505391cf875c3289305f89be2d1d32133e40,source_document_jpeg
41381_622204_0911-01225,41381_622204_0911-01225.jpg,1002647,b2b7d8b61d799bac56ec01621821ab9e5a3c914ebdf44747a435c8fc3bc08c12,source_document_jpeg
41381_622204_0915-00912,41381_622204_0915-00912.jpg,1122575,1f87ac9864f71f98dd56b94523bc9f2431d7a57ab07d6372cb7fd494d2d0ecb4,source_document_jpeg
41381_622204_0915-01267,41381_622204_0915-01267.jpg,1221123,439f6fe92b135a6be681b6cd4f11b368047eb5e57e325999de6d708516163f9f,source_document_jpeg
41381_622204_0915-02550,41381_622204_0915-02550.jpg,1198646,464578e3aac1f1d4b1ade10bebf3e528a2eeca6fba3bdc9d1af7a95908913f69,source_document_jpeg
41381_622204_0915-02559,41381_622204_0915-02559.jpg,1131554,5bf1653d2a2a69c712188aa65166ec226acb478bed300b5edd9d610b7c71b5ed,source_document_jpeg
41381_622204_0916-01682,41381_622204_0916-01682.jpg,1145500,732c58ecf8630efe3aef9a366f64f274b0c8de5e2009342ab1a47c094dce98f8,source_document_jpeg
41381_622204_0917-00933,41381_622204_0917-00933.jpg,1143429,088d3120ef56c296eaf7384893afb33f2dfafb076e4d94cc3473ba9b4cb13ec1,source_document_jpeg
41381_622204_0919-01139,41381_622204_0919-01139.jpg,1146517,f28a003f4ed28726667fc38b29d5a6a58a561c67bfea05f9b7c69d190f806f28,source_document_jpeg
41381_622204_0919-01170,41381_622204_0919-01170.jpg,1130818,d658deb9d01817733770191e42237601866b19b1cb5f914889f43d0f2972bb7a,source_document_jpeg
41381_622204_0920-01129,41381_622204_0920-01129.jpg,1198443,9bf3a227021a8623bdf4f6510ca5b9a42d10e85c5c2ff337daee008c13f5c5cd,source_document_jpeg
41381_622204_0921-00280,41381_622204_0921-00280.jpg,993617,f558908f0777f3d57cba02036f5448a25987f6dd7f0ce7b8ab42c8175735b7f9,source_document_jpeg
41381_622204_0921-02924,41381_622204_0921-02924.jpg,1067910,f8919216eac287a638d4f18f8ac540cc1f7fae071d02716533cb0dd456ade3a9,source_document_jpeg
41381_622204_0923-00222,41381_622204_0923-00222.jpg,982788,05de0dbcd6f6969c45db67c9cc3f7b87465e72279a2f4631a16366f13d5e2ffc,source_document_jpeg
41381_622204_0923-00750,41381_622204_0923-00750.jpg,1038712,e036d80588ac9ab804ea519ab1f6421c6643fff34f7063f894d19b09fc2ffcef,source_document_jpeg
41381_622204_0923-01261,41381_622204_0923-01261.jpg,1035387,6eb0c8c4b71e79543b9eee7c528287769009dc5e283152e41e217bcb9404879d,source_document_jpeg
41381_622204_0924-01352,41381_622204_0924-01352.jpg,1101379,3259aa0637fc2269be44d73dafd7561ec1c189e815b1855aad05aaf0d258e752,source_document_jpeg
41381_622204_0925-01417,41381_622204_0925-01417.jpg,1160518,9323a7421f53e0ae73211c709ba13d98ec86d068a37c1f4c1bf1b59617bc4f68,source_document_jpeg
41381_622204_0926-02240,41381_622204_0926-02240.jpg,1059424,6236aaf949aad6ff661d9855f1d2f4be7ab34f992df6796debf9774d4199d679,source_document_jpeg
41381_622204_0926-03059,41381_622204_0926-03059.jpg,1073052,f680644a8554e00122ef8dd983f6ff2672a740b7b415ff330039a24d179912ef,source_document_jpeg
41381_622204_0928-00955,41381_622204_0928-00955.jpg,1143634,15fc823ff3d3a486b005a90eb183cf4cd512a84ef606695e091210fe7ede3116,source_document_jpeg
41381_622204_0928-01618,41381_622204_0928-01618.jpg,1162077,06fcffd10090242e9adf335cc06f3a44a837a3329564af906b1c6417029e01da,source_document_jpeg
41381_622204_0930-00499,41381_622204_0930-00499.jpg,1188387,8f869ee795bb522b755611f613e0fa4376a539759628fa8b8d77acfb09478256,source_document_jpeg
41381_622204_0931-02633,41381_622204_0931-02633.jpg,1099963,1be9dc2936fb63103e854dc7967646329973810b5eaa336d5a978f7c955d7424,source_document_jpeg
41381_622204_0932-02406,41381_622204_0932-02406.jpg,1103401,8d00ecb53369b79467ff2a1ece55b63f22fff580e1a83d8b9756c23fe47c676e,source_document_jpeg
41381_645856_0481-05157,41381_645856_0481-05157.jpg,1093179,e4cd9a9f9fc59c80b05e240269c0ee7885f012958bfc3870dc588c372ea42237,source_document_jpeg
41381_645856_0483-03072,41381_645856_0483-03072.jpg,910321,2fcbc02391cb7442565dcb94cac69efb047a80fd15e720d4a0b4f5d2cb6bced4,source_document_jpeg
41381_645856_0484-00814,41381_645856_0484-00814.jpg,1028721,78758ac253eaf618a5aa961c94a35431f24ef9b10f1c86e4c42ff60ff5c231b4,source_document_jpeg
41381_645856_0485-00338,41381_645856_0485-00338.jpg,1025522,5ecb56f55748c097e95586e041732392e0892f262336822172d324fddda13a97,source_document_jpeg
41381_645856_0487-02481,41381_645856_0487-02481.jpg,937098,d9daf7fac6140682195ecd3ae4df3d9fda1cce97d43c793c27116f5a3d885043,source_document_jpeg
41381_645856_0488-02120,41381_645856_0488-02120.jpg,943555,977fdf1c4781d2afe93c8ff5101df0cc15325b64aead5de190aa2b93d97bf26d,source_document_jpeg
41381_645856_0489-02634,41381_645856_0489-02634.jpg,801344,1674dde512c7781a54f46904bbf3586a043ff3f2c06241d699eeadd5d667dda8,source_document_jpeg
41381_645856_0489-03474,41381_645856_0489-03474.jpg,847139,95f03a39150595bff95d9155fb2b6f849bde7878bc35133784afb5afd816820e,source_document_jpeg
41381_645856_0489-03935,41381_645856_0489-03935.jpg,1039020,66a9c250da8c3211bf5e5416666870166151d2c819215adceac34529c17768d7,source_document_jpeg
41381_645856_0492-03139,41381_645856_0492-03139.jpg,1049893,dc9df475adafac538d149e0171cfb349ee73c53661b68906bac5a50ac46eb124,source_document_jpeg
41381_645856_0493-00963,41381_645856_0493-00963.jpg,965355,85bd2760f8e6ee78530ed100c0f139f5cb0a9d1034f2098214d2848e2be3776a,source_document_jpeg
41381_645856_0494-00762,41381_645856_0494-00762.jpg,1023244,93f75f7c360a3f18750e79c681ee09c17be0b62ab45fd60c9fb601dda8d69241,source_document_jpeg
41381_645856_0497-03420,41381_645856_0497-03420.jpg,945790,543c46c3a8cdf279a1de9156fb1a3655e2ff1f540eade8c70508edd055b74ee8,source_document_jpeg
41381_645856_0498-00229,41381_645856_0498-00229.jpg,917021,586162a1af95d76a2004e0f0b3f60368fb55929d169d12e2fe37f32a5945cf16,source_document_jpeg
41381_645856_0498-00678,41381_645856_0498-00678.jpg,892303,1e0a8d6bec0c9429425e6d2cab9fefe36a21f48802475bbd829d9ca6c755f6e6,source_document_jpeg
41381_645856_0498-02176,41381_645856_0498-02176.jpg,957479,d3049ffd4504622a68dece9349b8033f28f5a9efaa1acdbfc378d9f6ce2c212c,source_document_jpeg
41381_645856_0499-03109,41381_645856_0499-03109.jpg,954296,9242e40084ca123b6b44128eb58c270d81874721ebda643e7878b9d2223f2d35,source_document_jpeg
41381_645856_0500-00141,41381_645856_0500-00141.jpg,914999,7c7d83782f9ace2763dc1e798f1e1787455c2d1e820f8bac8defbd79c7a26ab2,source_document_jpeg
41381_645856_0501-00364,41381_645856_0501-00364.jpg,998729,63d349fc39ca54197150a880c71648be7778998a6f5aa919a689a543e0b59b87,source_document_jpeg
41381_645856_0501-03524,41381_645856_0501-03524.jpg,984255,c369070f4de43c332267889e7d9cc12c465e753c6ac49babc97b673114a00a48,source_document_jpeg
41381_645856_0503-02530,41381_645856_0503-02530.jpg,1022948,afe98565a1b3d11e84d1b9bfd309de85fcc3eb2637da77f88b7b5feafe16fef8,source_document_jpeg
41381_645856_0506-02157,41381_645856_0506-02157.jpg,1016531,02a6288989de3afd6fffc758b2a44879b62ac839b517be2d851b80b9dc9cbfe2,source_document_jpeg
41381_645856_0506-02262,41381_645856_0506-02262.jpg,1007602,17eda9e5b0647a92d28ef6d56a82b890d77eae1394886e053d90fb225c29eaf3,source_document_jpeg
41381_645856_0508-00002,41381_645856_0508-00002.jpg,1019739,27cadbbf923a9fb6e1796945b215e09242d74d68e44d8f48ea066512bc1f85ed,source_document_jpeg
41381_645856_0510-02448,41381_645856_0510-02448.jpg,1068461,47671139163b1c8ba26512eceaed54306f0bdef2d27f02cb9b2a6c59a88c1b64,source_document_jpeg
41381_645856_0510-02755,41381_645856_0510-02755.jpg,1152006,d03bf4b23ea979cdc7ca37971bcec25ccf24b6bf8197866be5fd454e98401298,source_document_jpeg
41381_645856_0511-01473,41381_645856_0511-01473.jpg,1238598,de1b5f7e329b72d6f30a6fdc39ff736c5d2a3641b8ca634684ab8d0501e09a3f,source_document_jpeg
41381_645856_0512-00620,41381_645856_0512-00620.jpg,935342,5303f72748962ac2c4cf92cf755e6634667f97f0fbf9b7bf7cf284c791146be8,source_document_jpeg
41381_645856_0512-01368,41381_645856_0512-01368.jpg,1144497,ef8bcea44e8604b3fa33dc3efc375ae9ab636ce9f027ff923b20097c2060668d,source_document_jpeg
41381_645856_0513-01186,41381_645856_0513-01186.jpg,956070,b87e373636537f6fe73e6b763b72292832ff1bb5e123cf8f802d4d2a5df8935e,source_document_jpeg
41381_645856_0514-01336,41381_645856_0514-01336.jpg,1101204,26bc38818d2d918a3f7631bedec2e54add6efcc731bdfa041bd2caa436018d2e,source_document_jpeg
41381_645856_0515-01573,41381_645856_0515-01573.jpg,1041086,a992f14a2f385c148b4c446add7f82f0b1edc9920629ea0b0159d1e72169476a,source_document_jpeg
41381_645856_0516-01642,41381_645856_0516-01642.jpg,1090989,1a04b73eaee16f04ebd6f1d3bc216971a8cf4d72773153aff493c34175bd22d8,source_document_jpeg
41381_645856_0517-00040,41381_645856_0517-00040.jpg,1166151,99f9a5aaa2a3919908f6650c4d5ed3b835aac419b5bd5eb89389b955f7d9ba3e,source_document_jpeg
41381_645856_0517-02582,41381_645856_0517-02582.jpg,1120014,c7dbc8189f1087edaa65bd64cc19705027ec07a9b6982639c9fe80946c09d0cb,source_document_jpeg
41381_645856_0519-02237,41381_645856_0519-02237.jpg,1061597,b52199f52206e8025f3b88a8167edfc919f590916949adad0011ea4e2005c286,source_document_jpeg
41381_645856_0519-02863,41381_645856_0519-02863.jpg,1124007,51b09216b0911ca8bde02ef7f11c0c9ffeb118e7b843b0f75d67b7806886b1c7,source_document_jpeg
41381_645856_0521-02671,41381_645856_0521-02671.jpg,1016014,25af1b022433a647433d90d28dd931ecbae20d6c1f193067bd85e5a1dd508e5d,source_document_jpeg
41381_645856_0523-01798,41381_645856_0523-01798.jpg,1123026,265cd8db95d5b865225b514cbf62ff3f984cdb423a04e6f7780eb4cd74f02c5a,source_document_jpeg
41381_645856_0523-02142,41381_645856_0523-02142.jpg,1128580,cd0e40792d92079da886868e5839a224e61d256674bd7a0f47152aee7b46cf97,source_document_jpeg
41381_645856_0525-01988,41381_645856_0525-01988.jpg,1268757,c58f1e23e37ce83814a7fe7161c3a1e9b81ed219f6de618c9494baf99f777fbc,source_document_jpeg
41381_645856_0525-02356,41381_645856_0525-02356.jpg,1171405,e11dd88deb0363833203d080416f2ad9f1e23cec71c68ba72632d1a91bb6831f,source_document_jpeg
41381_645856_0525-02978,41381_645856_0525-02978.jpg,1069371,57be368cdc2931efb629a95b956cd5fb05efa5df3a9ccf776438e66f5037b57a,source_document_jpeg
41381_645856_0525-03039,41381_645856_0525-03039.jpg,1083697,7a80cde4369b07c2f68582a4beb35ef36feeb480794f6f4a0b567bcb0a638f11,source_document_jpeg
41381_645856_0526-00553,41381_645856_0526-00553.jpg,1109964,a22c4f3b9277fab94eed66ca32a7ca51fa201c91b89b8df3ed7f5b560febc9c6,source_document_jpeg
41381_645856_0526-01971,41381_645856_0526-01971.jpg,967545,05a264d8f2383bd39b543514b991cd1bc1a679ea33a524e722d07b8827860ce3,source_document_jpeg
